reporting_date,seller_type,payment_type,rto_type,rto_reason,last_undelivery_status,LPD_Bucket,rto_count,total_shipment_count
20260605,ABF,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,1,347
20260605,ABF,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,1,347
20260605,AIL,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,1,24
20260605,AIL,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,1,24
20260605,ATA,cod,ZRTO,ZRTO_others,,Breach,1,1
20260605,ATM,prepaid,ZRTO,ZRTO_others,,Breach,2,34
20260605,ATM,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,2,12
20260605,ATM,cod,ZRTO,ZRTO_others,,Breach,1,12
20260605,ATM,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,1,12
20260605,ATM,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,1,12
20260605,AVH,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,28,215
20260605,AVH,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,9,215
20260605,AVH,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,8,215
20260605,AVH,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,8,215
20260605,AVH,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,7,215
20260605,AVH,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Order_Rejected_By_Customer,Breach,3,215
20260605,AVH,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,3,215
20260605,AVH,cod,ZRTO,ZRTO_others,,Breach,3,215
20260605,AVH,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,2,215
20260605,AVH,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,1,141
20260605,AVH,cod,ZRTO,ZRTO_others,,RTO On/Before LPD,1,215
20260605,AVH,prepaid,ZRTO,ZRTO_others,,Breach,1,141
20260605,AVH,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,1,215
20260605,AVH,cod,Non_ZRTO,Attempt_1_or_2,,RTO On/Before LPD,1,215
20260605,AVH,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,RTO On/Before LPD,1,215
20260605,AVH,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,RTO On/Before LPD,1,215
20260605,AVH,prepaid,ZRTO,ZRTO_others,,RTO On/Before LPD,1,141
20260605,AVH,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_HeavyLoad,Breach,1,215
20260605,AVH,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,RTO On/Before LPD,1,215
20260605,AVH,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,Breach,1,215
20260605,BBR,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,15,134
20260605,BBR,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,14,134
20260605,BBR,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,12,134
20260605,BBR,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,9,134
20260605,BBR,cod,ZRTO,ZRTO_others,,Breach,8,134
20260605,BBR,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,4,134
20260605,BBR,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,2,134
20260605,BBR,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,2,134
20260605,BBR,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,1,134
20260605,BBR,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,1,134
20260605,BBR,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Shipment_Damage,Breach,1,134
20260605,BBW,prepaid,ZRTO,ZRTO_others,,RTO On/Before LPD,1,3
20260605,BBW,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,1,4
20260605,BFK,cod,ZRTO,ZRTO_others,,Breach,1,5
20260605,BGS,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,8,46
20260605,BGS,prepaid,ZRTO,ZRTO_others,,Breach,7,196
20260605,BGS,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,4,46
20260605,BGS,cod,ZRTO,ZRTO_others,,Breach,3,46
20260605,BGS,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,3,46
20260605,BGS,prepaid,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,2,196
20260605,BGS,prepaid,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,1,196
20260605,BGS,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,1,46
20260605,BGS,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,1,46
20260605,BGS,prepaid,ZRTO,ZRTO_others,,RTO On/Before LPD,1,196
20260605,BHN,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,30,281
20260605,BHN,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,13,281
20260605,BHN,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,12,281
20260605,BHN,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,6,281
20260605,BHN,cod,ZRTO,ZRTO_others,,Breach,5,281
20260605,BHN,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,2,281
20260605,BHN,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,1,72
20260605,BHN,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,Breach,1,281
20260605,BHN,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Shipment_Damage,Breach,1,281
20260605,BHN,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,1,281
20260605,BHN,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,1,281
20260605,BHN,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_NonServiceablePincode,Breach,1,281
20260605,BHN,prepaid,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,1,72
20260605,BHN,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Order_Rejected_By_Customer,Breach,1,281
20260605,BHN,prepaid,ZRTO,ZRTO_others,,Breach,1,72
20260605,BIS,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,2,11
20260605,BNB,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,4,44
20260605,BNB,prepaid,ZRTO,ZRTO_others,,Breach,3,136
20260605,BNB,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,2,44
20260605,BNB,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,2,44
20260605,BNB,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,2,136
20260605,BNB,cod,ZRTO,ZRTO_others,,Breach,2,44
20260605,BNB,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,2,44
20260605,BNB,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,1,44
20260605,BNB,prepaid,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,1,136
20260605,BNB,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,1,44
20260605,BRO,prepaid,ZRTO,ZRTO_others,,Breach,2,4
20260605,BRO,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,1,3
20260605,BRO,cod,ZRTO,ZRTO_others,,Breach,1,3
20260605,BSC,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,6,44
20260605,BSC,cod,ZRTO,ZRTO_others,,Breach,4,44
20260605,BSC,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,4,44
20260605,BSC,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,1,44
20260605,BSC,prepaid,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,1,40
20260605,BSC,prepaid,ZRTO,ZRTO_others,,Breach,1,40
20260605,BSI,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,61,307
20260605,BSI,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,45,307
20260605,BSI,cod,ZRTO,ZRTO_others,,Breach,31,307
20260605,BSI,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,28,307
20260605,BSI,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,16,307
20260605,BSI,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,7,307
20260605,BSI,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,7,307
20260605,BSI,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,6,307
20260605,BSI,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,5,307
20260605,BSI,cod,ZRTO,ZRTO_others,,RTO On/Before LPD,5,307
20260605,BSI,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,RTO On/Before LPD,3,307
20260605,BSI,cod,Non_ZRTO,Attempt_1_or_2,,RTO On/Before LPD,2,307
20260605,BSI,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,2,307
20260605,BSI,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,2,307
20260605,BSI,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,2,307
20260605,BSI,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,RTO On/Before LPD,1,307
20260605,BSI,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,1,307
20260605,BSI,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,RTO On/Before LPD,1,307
20260605,BSI,cod,Non_ZRTO,Non_ZRTO_Others,,RTO On/Before LPD,1,307
20260605,BSR,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,846,5456
20260605,BSR,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,375,5456
20260605,BSR,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,219,5456
20260605,BSR,cod,ZRTO,ZRTO_others,,Breach,208,5456
20260605,BSR,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,200,5456
20260605,BSR,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,67,5456
20260605,BSR,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,50,5456
20260605,BSR,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,50,5456
20260605,BSR,prepaid,ZRTO,ZRTO_others,,Breach,49,1839
20260605,BSR,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,41,5456
20260605,BSR,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,35,5456
20260605,BSR,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,33,5456
20260605,BSR,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,26,5456
20260605,BSR,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,21,5456
20260605,BSR,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,18,5456
20260605,BSR,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Shipment_Damage,Breach,10,5456
20260605,BSR,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,10,1839
20260605,BSR,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,7,1839
20260605,BSR,prepaid,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,7,1839
20260605,BSR,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,RTO On/Before LPD,6,5456
20260605,BSR,prepaid,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,6,1839
20260605,BSR,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_NonServiceablePincode,Breach,6,5456
20260605,BSR,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,Breach,5,5456
20260605,BSR,cod,Non_ZRTO,Attempt_1_or_2,,RTO On/Before LPD,5,5456
20260605,BSR,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,RTO On/Before LPD,4,5456
20260605,BSR,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,RTO On/Before LPD,4,5456
20260605,BSR,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_NonServiceablePincode,Breach,3,5456
20260605,BSR,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_SameStateMisroute,Breach,3,5456
20260605,BSR,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_HeavyLoad,Breach,3,5456
20260605,BSR,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,Breach,3,1839
20260605,BSR,prepaid,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,3,1839
20260605,BSR,prepaid,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,3,1839
20260605,BSR,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,RTO On/Before LPD,3,5456
20260605,BSR,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_HeavyLoad,Breach,3,1839
20260605,BSR,cod,ZRTO,ZRTO_OSM,Undelivered_OtherStateMisroute,Breach,2,5456
20260605,BSR,cod,Non_ZRTO,Non_ZRTO_Others,,RTO On/Before LPD,2,5456
20260605,BSR,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_Shipment_Damage,Breach,1,5456
20260605,BSR,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_SameStateMisroute,Breach,1,5456
20260605,BSR,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Order_Rejected_By_Customer,Breach,1,5456
20260605,BSR,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,1,1839
20260605,BSR,prepaid,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,1,1839
20260605,BSR,cod,ZRTO,ZRTO_others,,RTO On/Before LPD,1,5456
20260605,BSR,cod,ZRTO,ZRTO_others,Undelivered_UntraceableFromHub,Breach,1,5456
20260605,BSR,cod,ZRTO,ZRTO_OSM,Undelivered_OtherStateMisroute,RTO On/Before LPD,1,5456
20260605,BSR,prepaid,ZRTO,ZRTO_others,,RTO On/Before LPD,1,1839
20260605,BSR,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Incomplete_Address,Breach,1,5456
20260605,BSR,prepaid,Non_ZRTO,Non_ZRTO_Others,,RTO On/Before LPD,1,1839
20260605,BSR,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,RTO On/Before LPD,1,5456
20260605,BSR,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,1,1839
20260605,BSR,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_Incomplete_Address,Breach,1,5456
20260605,BSR,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_SameStateMisroute,RTO On/Before LPD,1,5456
20260605,BSR,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,1,1839
20260605,BSR,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_Shipment_Damage,Breach,1,1839
20260605,BSR,prepaid,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,1,1839
20260605,BSR,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,1,1839
20260605,BSR,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,RTO On/Before LPD,1,5456
20260605,BUI,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,1,1
20260605,BWN,cod,ZRTO,ZRTO_others,,Breach,1,9
20260605,BWN,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,1,9
20260605,BZW,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,64,137
20260605,BZW,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,20,137
20260605,BZW,cod,ZRTO,ZRTO_others,,Breach,14,137
20260605,BZW,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,8,137
20260605,BZW,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,3,137
20260605,BZW,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,3,137
20260605,BZW,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,3,137
20260605,BZW,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,RTO On/Before LPD,1,137
20260605,BZW,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Shipment_Damage,Breach,1,137
20260605,BZW,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_SameStateMisroute,Breach,1,137
20260605,BZW,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,1,137
20260605,CDM,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,316,1375
20260605,CDM,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,169,1375
20260605,CDM,cod,ZRTO,ZRTO_others,,Breach,99,1375
20260605,CDM,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,74,1375
20260605,CDM,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,Breach,60,1375
20260605,CDM,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,35,1375
20260605,CDM,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,28,1375
20260605,CDM,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,28,1375
20260605,CDM,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,17,1375
20260605,CDM,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,15,1375
20260605,CDM,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,12,1375
20260605,CDM,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,10,1375
20260605,CDM,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_HeavyLoad,Breach,10,1375
20260605,CDM,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,7,1375
20260605,CDM,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_NonServiceablePincode,Breach,5,1375
20260605,CDM,cod,ZRTO,ZRTO_OSM,Undelivered_OtherStateMisroute,Breach,4,1375
20260605,CDM,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_SameStateMisroute,Breach,4,1375
20260605,CDM,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,4,1375
20260605,CDM,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,3,1375
20260605,CDM,cod,ZRTO,ZRTO_others,Undelivered_UntraceableFromHub,Breach,3,1375
20260605,CDM,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,RTO On/Before LPD,2,1375
20260605,CDM,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Shipment_Damage,Breach,2,1375
20260605,CDM,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,1,10
20260605,CDM,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Shipment_Damage,Breach,1,1375
20260605,CDM,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,1,1375
20260605,CDM,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,RTO On/Before LPD,1,1375
20260605,CDM,prepaid,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,1,10
20260605,CDM,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Order_Rejected_By_Customer,Breach,1,1375
20260605,CLQ,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,21,392
20260605,CLQ,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,12,392
20260605,CLQ,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,10,392
20260605,CLQ,prepaid,ZRTO,ZRTO_others,,Breach,7,1186
20260605,CLQ,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,6,392
20260605,CLQ,cod,ZRTO,ZRTO_others,,Breach,5,392
20260605,CLQ,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,3,392
20260605,CLQ,prepaid,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,2,1186
20260605,CLQ,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,2,1186
20260605,CLQ,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,1,1186
20260605,CLQ,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,1,1186
20260605,CLQ,prepaid,ZRTO,ZRTO_others,,RTO On/Before LPD,1,1186
20260605,CLQ,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,1,1186
20260605,CLQ,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,1,1186
20260605,CMD,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,3178,11411
20260605,CMD,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,1413,11411
20260605,CMD,cod,ZRTO,ZRTO_others,,Breach,851,11411
20260605,CMD,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,841,11411
20260605,CMD,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,744,11411
20260605,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,292,11411
20260605,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,194,11411
20260605,CMD,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,165,11411
20260605,CMD,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,143,11411
20260605,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,112,11411
20260605,CMD,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,109,11411
20260605,CMD,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,56,11411
20260605,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,48,11411
20260605,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_SameStateMisroute,Breach,30,11411
20260605,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Shipment_Damage,Breach,29,11411
20260605,CMD,cod,Non_ZRTO,Attempt_1_or_2,,RTO On/Before LPD,29,11411
20260605,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,RTO On/Before LPD,12,11411
20260605,CMD,cod,ZRTO,ZRTO_OSM,Undelivered_OtherStateMisroute,Breach,11,11411
20260605,CMD,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,RTO On/Before LPD,11,11411
20260605,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,RTO On/Before LPD,10,11411
20260605,CMD,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_NonServiceablePincode,Breach,8,11411
20260605,CMD,prepaid,ZRTO,ZRTO_others,,Breach,8,124
20260605,CMD,cod,Non_ZRTO,Non_ZRTO_Others,,RTO On/Before LPD,5,11411
20260605,CMD,cod,ZRTO,ZRTO_others,Undelivered_UntraceableFromHub,Breach,5,11411
20260605,CMD,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,4,124
20260605,CMD,cod,ZRTO,ZRTO_OSM,Undelivered_OtherStateMisroute,RTO On/Before LPD,4,11411
20260605,CMD,cod,ZRTO,ZRTO_others,,RTO On/Before LPD,4,11411
20260605,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_OtherStateMisroute,Breach,4,11411
20260605,CMD,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_SameStateMisroute,Breach,4,11411
20260605,CMD,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,RTO On/Before LPD,3,11411
20260605,CMD,cod,Non_ZRTO,Non_ZRTO_Others,,Breach,3,11411
20260605,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_UntraceableFromHub,Breach,2,11411
20260605,CMD,prepaid,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,2,124
20260605,CMD,cod,Non_ZRTO,Attempt_1_or_2,,Breach,2,11411
20260605,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Incomplete_Address,Breach,2,11411
20260605,CMD,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_Shipment_Damage,Breach,2,11411
20260605,CMD,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_Incomplete_Address,Breach,2,11411
20260605,CMD,cod,ZRTO,ZRTO_SSM,Undelivered_UntraceableFromHub,Breach,1,11411
20260605,CMD,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,1,124
20260605,CMD,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_OtherStateMisroute,Breach,1,11411
20260605,CMD,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,1,124
20260605,CMD,prepaid,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,1,124
20260605,CMD,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_Shipment_Damage,Breach,1,124
